category,food_type,manufacturer,product,description,upc,delivered_price,delivered_case_price,price_per_unit,price_per_oz,pack_size_raw,cases_per_pallet,lead_time_days,min_pallet_qty,mixed_pallet,available,has_promo,main_category,sub_category,product_id,product_url
Ingredients,Food,Osem,"Osem Israeli (Pearl) Original Couscous, 21.16oz","Osem Israeli Couscous is a wonderful, large grain couscous and makes a delicious accompaniment to any meal, as an alternative to pastas and potatoes.",00077544276079,11970.00,33.25,8.31,0.39,4/21.16 oz,360,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Grains & Cereals, Ingredients, Pantry & Baking Supplies",592386,https://epallet.com/product/osem-osem-israeli-pearl-original-couscous-2116oz-592386
Ingredients,Food,Loretta,Loretta Baking & Biscuit Mix-Just Add Milk,Loretta Baking & Biscuit Mix-Just Add Milk,074026022001,2626.56,20.52,1.71,0.12,12/14 oz,128,14,1,No,Yes,No,"Food Service, Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies, Prepared & Ethnic Foods",592299,https://epallet.com/product/loretta-loretta-baking-biscuit-mix-just-add-milk-592299
Ingredients,Food,A&J Global Foods,"Peanut Kids Creamy Peanut Butter, 16oz",Peanut Kids Creamy Peanut Butter,072380015004,7758.00,25.86,2.16,0.13,12/16 oz,150,45,2,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",592198,https://epallet.com/product/the-peanut-kids-peanut-kids-creamy-peanut-butter-592198
Ingredients,Food,Hunt's,"HUNT'S Tomato Ketchup, #10 Can","Hunt's ketchup is made from 100% California vine-ripened tomatoes – for rich tomato flavor that complements everyone's favorite foods.  Formulated with foodservice operations in mind, Hunt's ketchup products offer front-of-house and back-of-house flexibility with a variety of packaging sizes and formats.",027000382518,2920.89,59.61,9.94,0.09,6/114 oz,49,7,1,Yes,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief","Canned Goods, Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",591914,https://epallet.com/product/hunts-hnt-ket-10-6114z-591914
Ingredients,Food,Ranch Style,"RANCH STYLE Black Beans, 108oz",RANCH STYLE Premium Quality Black Beans,46900731781,3082.10,62.90,10.48,0.10,6/108 oz,49,7,1,Yes,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief","Canned Goods, Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",591874,https://epallet.com/product/ranch-style-beans-rs-blck-bns-6108z-591874
Ingredients,Food,Osem,"Osem Israeli Tri-Color Couscous, 21.16oz","Thanks to its unique texture that absorbs seasonings and flavors, OSEM Tri-Color Israeli Pearl Couscous is a perfect accompaniment to any type of cuisine.",10076937200377,11970.00,33.25,8.31,0.39,4/21.16 oz,360,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Grains & Cereals, Ingredients, Pantry & Baking Supplies",591710,https://epallet.com/product/osem-usa-inc-israeli-couscous-tri-color-canister-case-591710
Ingredients,Food,Osem,"Osem Omelette Sauce ""Shakshuka"", 8.5oz (2ct Twin Pack)",Osem Omelette sauce is packed with flavor and easy to prepare. It is  perfect for at home pasta dishes or adding more sauce to your favorite Shakshuka meals!,10076937000731,7772.16,44.16,1.84,0.22,12/2/8.5 oz,176,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",591705,https://epallet.com/product/osem-usa-inc-omelette-shakshuka-case-591705
Ingredients,Food,Osem,"Frescorti Homestyle Marinara Sauce, 24oz","Imagine gardens of the finest vegetables.  Frescorti is not only is this the meaning of our name, but also our dedicated mission: to provide sauces reminiscent of your mother's kitchen.",10076937001219,4155.36,62.96,5.25,0.20,12/24 oz,66,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",591694,https://epallet.com/product/osem-usa-inc-frescorti-24oz-case-591694
Ingredients,Food,Osem,"Osem Pizza Sauce, 8.5oz (2ct Twin Pack)",Fully prepared and ready to use sacue that is a perfect blend of flavors to use your on your favorite pizza recipes. Conveniently packed in single serve cups so that none of this delicious sauce will go to waste!,10076937000717,7772.16,44.16,1.84,0.22,12/2/8.5 oz,176,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",591691,https://epallet.com/product/osem-usa-inc-osem-pizza-sauce-case-591691
Ingredients,Food,Osem,"Osem Pasta Sauce, 8.5oz (2ct Twin Pack)",Osem's delicious pasta sauce is sweet and savoury. It is a great match for all of your favorite Italian dishes.,10076937001127,7772.16,44.16,1.84,0.22,12/2/8.5 oz,176,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",591690,https://epallet.com/product/osem-usa-inc-osem-pasta-sauce-case-591690
Ingredients,Food,Osem,"Osem Israeli (Pearl) Tri-Color Couscous, 8.8oz","Thanks to its unique texture that absorbs seasonings and flavors, OSEM Tri-Color Israeli Pearl Couscous is a perfect accompaniment to any type of cuisine.",00077544000131,4944.00,41.20,3.43,0.39,12/8.8 oz,120,10,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Grains & Cereals, Ingredients, Pantry & Baking Supplies",591686,https://epallet.com/product/osem-usa-inc-israeli-couscous-tri-color-case-591686
Ingredients,Food,Gulden's,"GULDENS Country Style Mustard, 1 Gal",Gulden's Country Style Mustard has a heavy texture and robust flavor. A great signature taste.,10064144873408,2360.64,49.18,12.30,0.10,4/1 gal,48,7,1,Yes,Yes,No,"Food Service, K12 / Schools","Condiments, Dressings, Spreads, Ingredients",591651,https://epallet.com/product/guldens-gul-mstrd-ctry-styl-41gal-591651
Ingredients,Food,Hunt's,"HUNT'S Tomato Paste, 111oz Pouch","Hunt's Tomato Paste is the classic base for authentic ethnic sauces. Concentrated with a blend of tomatoes and no seeds or skins.  Hunt's Tomato Paste is spoon thick with a high level of tomato solids. The product is versatile for many sauces. It is consistent and predictable to deliver thick, rich tomato flavor with rich, red tomato color.",10027000388379,3762.00,75.24,12.54,0.11,6/111 oz,50,7,1,Yes,Yes,No,"Food Service, K12 / Schools","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",591592,https://epallet.com/product/hunts-hnt-pste-tom-pch-6111z-591592
Ingredients,Food,My Pantry,Wide Egg Noodle 1/10lb Case,Wide Egg Noodle 1 x 10 LB Bag,,1898.64,17.58,17.58,0.11,1/10 lb,108,10,1,Yes,Yes,No,Food Service,"Grains & Cereals, Ingredients",591334,https://epallet.com/product/pampa-wide-egg-noodle-110lb-case-591334
Ingredients,Food,Goya,"Goya Extra Virgin Olive Oil, 3oz",Goya Extra Virgin Olive Oil,041331011037,10691.10,84.85,2.36,0.79,36/3 oz,126,7,1,Yes,Yes,No,Retail,"Ingredients, Pantry & Baking Supplies",590188,https://epallet.com/product/goya-goya-extra-virgin-olive-oil-590188
Ingredients,Food,Litaly,Litaly - Rainbow Peppercorns with Grinder - 5.6oz,Litaly - Rainbow Peppercorns with Grinder - 5.6oz,191414012861,9352.80,51.96,4.33,0.37,12/5.6 oz,180,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies, Spices, Seasonings, Sweeteners",589610,https://epallet.com/product/litaly-litralyt-rainbow-peppercorns-with-grinder-56oz-589610
Ingredients,Food,Litaly,Litaly - Lemon & Pepper Seasoning with Grinder,Litaly - Lemon & Pepper Seasoning with Grinder,191414012878,6741.00,37.45,3.12,0.25,12/7.76 oz,180,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies, Spices, Seasonings, Sweeteners",589609,https://epallet.com/product/litaly-litaly-lemon-pepper-seasoning-with-grinder-589609
Ingredients,Food,Litaly,Litaly - Smoked Chili Sea Salt with Grinder,Litaly - Smoked Chili Sea Salt with Grinder,191414012885,6850.80,38.06,3.17,0.20,12/7.23 oz,180,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies, Spices, Seasonings, Sweeteners",589608,https://epallet.com/product/litaly-litaly-smoked-chili-sea-salt-with-grinder-589608
Ingredients,Food,Litaly,Litaly - Garlic & Rosemary Sea Salt with Grinder,Litaly - Garlic & Rosemary Sea Salt with Grinder,191414012892,6850.80,38.06,3.17,0.20,12/7.9 oz,180,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies, Spices, Seasonings, Sweeteners",589607,https://epallet.com/product/litaly-litaly-garlic-rosemary-sea-salt-with-grinder-589607
Ingredients,Food,Litaly,Black Peppercorns with Grinder - 5.8oz,Litaly - Black Peppercorns with Grinder - 5.8oz,191414011376,8890.20,49.39,4.12,0.30,12/5.8 oz,180,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies, Spices, Seasonings, Sweeteners",589606,https://epallet.com/product/litaly-black-peppercorns-with-grinder-58oz-589606
Ingredients,Food,Greenist,Greenist - Extra Virgin Olive Oil - 25.5 fl oz,Greenist - Extra Virgin Olive Oil,191414002855,9120.72,54.29,9.05,0.21,6/25.5 fl oz,168,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Natural Foods & Plant-Based, Pantry & Baking Supplies",589598,https://epallet.com/product/greenist-greenist-extra-virgin-olive-oil-255-fl-oz-589598
Ingredients,Food,Bucca,Bucca Extra Virgin Olive Oil - 25.5 fl oz,Bucca Extra Virgin Olive Oil,191414010768,11546.88,90.21,7.52,0.28,12/25 fl oz,128,5,1,Yes,Yes,No,"Food Service, Industrial, Retail","Condiments, Dressings & Spreads, Condiments, Dressings, Spreads, Ingredients, Natural Foods & Plant-Based, Pantry & Baking Supplies",589596,https://epallet.com/product/bucca-bucca-extra-virgin-olive-oil-255-fl-oz-589596
Ingredients,Food,Peter Pan,Peter Pan Creamy Natural Peanut Spread 12/16.3 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300005366,7177.95,53.17,4.43,0.27,12/16.3 oz,135,14,1,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589562,https://epallet.com/product/peter-pan-peter-pan-creamy-natural-peanut-spread-12163-oz-589562
Ingredients,Food,Peter Pan,Peter Pan Creamy Natural Honey Roast Peanut Spread  12/16.3 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300005380,7177.95,53.17,4.43,0.27,12/16.3 oz,135,14,1,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589561,https://epallet.com/product/peter-pan-peter-pan-creamy-natural-honey-roast-peanut-spread-12163-oz-589561
Ingredients,Food,Peter Pan,Peter Pan Crunchy Peanut Butter  12/16.3 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300005403,7177.95,53.17,4.43,0.27,12/16.3 oz,135,14,1,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589560,https://epallet.com/product/peter-pan-peter-pan-crunchy-peanut-butter-12163-oz-589560
Ingredients,Food,Peter Pan,Peter Pan Crunchy Honey Roast Peanut Spread  12/16.3 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300005410,7177.95,53.17,4.43,0.27,12/16.3 oz,135,14,1,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589559,https://epallet.com/product/peter-pan-peter-pan-crunchy-honey-roast-peanut-spread-12163-oz-589559
Ingredients,Food,Peter Pan,Peter Pan Creamy Honey Roast Peanut Spread  12/16.3 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300005427,7177.95,53.17,4.43,0.27,12/16.3 oz,135,14,1,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589558,https://epallet.com/product/peter-pan-peter-pan-creamy-honey-roast-peanut-spread-12163-oz-589558
Ingredients,Food,Peter Pan,Peter Pan Creamy Peanut Butter  12/16.3 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300005496,7177.95,53.17,4.43,0.27,12/16.3 oz,135,14,1,No,Yes,No,"Food Service, K12 / Schools, Non-Profit / Emergency Relief, Retail","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589557,https://epallet.com/product/peter-pan-peter-pan-creamy-peanut-butter-12163-oz-589557
Ingredients,Food,Peter Pan,Peter Pan Creamy Peanut Butter 6/56 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",00045300002446,6757.66,74.26,12.38,0.22,6/56 oz,91,14,1,No,Yes,No,"Food Service, K12 / Schools","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589556,https://epallet.com/product/peter-pan-peter-pan-creamy-peanut-butter-656-oz-589556
Ingredients,Food,Peter Pan,Peter Pan Creamy Peanut Butter 3/96 oz,"Natural, No Need to Stir, No Artifical Colors, Flavors or Preservatives",20045300003102,5404.00,54.04,18.01,0.19,3/96 oz,100,14,1,No,Yes,No,"Food Service, K12 / Schools","Condiments, Dressings, Spreads, Ingredients, Pantry & Baking Supplies",589555,https://epallet.com/product/peter-pan-peter-pan-creamy-peanut-butter-396-oz-589555
Ingredients,Food,Goya,Goya Vegetable Oil 16 Oz,Goya Vegetable Oil,041331012355,3086.00,61.72,2.57,0.16,24/16 oz,50,7,1,Yes,Yes,No,"Non-Profit / Emergency Relief, Retail","Ingredients, Pantry & Baking Supplies",589239,https://epallet.com/product/goya-goya-vegetable-oil-16-oz-589239
Ingredients,Food,Celia's,Dry Garbanzo 1#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232346538,2430.12,28.93,1.21,0.08,24/1 lb,84,21,1,No,Yes,No,Retail,"Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",588670,https://epallet.com/product/cvae-garbanzo-588670
Ingredients,Food,Celia's,Dry Garbanzo 10#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232346415,2442.16,43.61,10.90,0.07,4/10 lb,56,21,1,No,Yes,No,"Food Service, Industrial","Industrial Ingredients, Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",588666,https://epallet.com/product/cvae-garbanzo-588666
Ingredients,Food,Celia's,Dry Green Split Peas 1#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232350054,2307.48,27.47,1.14,0.07,24/1 lb,84,21,1,No,Yes,No,Retail,"Ingredients, Pantry & Baking Supplies",588658,https://epallet.com/product/cvae-green-split-peas-588658
Ingredients,Food,Celia's,Dry Light Red Kidney Beans 2#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232350061,3052.56,36.34,3.03,0.10,12/2 lb,84,21,1,No,Yes,No,"Food Service, Retail","Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",588647,https://epallet.com/product/cvae-light-red-kidney-beans-588647
Ingredients,Food,Celia's,Brown Rice 1#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232432286,2342.76,27.89,1.16,0.07,24/1 lb,84,21,1,No,Yes,No,Retail,"Ingredients, Pantry & Baking Supplies",588636,https://epallet.com/product/cvae-brown-rice-588636
Ingredients,Food,Celia's,Dry Pink Beans 1#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232346453,3107.16,36.99,1.54,0.10,24/1 lb,84,21,1,No,Yes,No,Retail,"Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",588627,https://epallet.com/product/cvae-pink-beans-588627
Ingredients,Food,Celia's,Dry Small Red Kidney Beans 1#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232350108,2900.52,34.53,1.44,0.09,24/1 lb,84,21,1,No,Yes,No,Retail,"Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",588614,https://epallet.com/product/cvae-small-red-kidney-beans-588614
Ingredients,Food,Celia's,Dry Yellow Split Peas 1#,"Central Valley Ag Exports, Inc carries a large variety of legumes such as beans, peas, lentils and rice. We can offer a variety of qualities based on color, size or grade. Our familiarity with the European markets has made us domestic experts in non-GMO product sourcing.",O40232350122,2011.80,23.95,1.00,0.06,24/1 lb,84,21,1,No,Yes,No,Retail,"Ingredients, Legumes, Nuts & Seeds, Pantry & Baking Supplies",588602,https://epallet.com/product/cvae-yellow-split-peas-588602
